benchmark,variant,run,success,planning_time,roadmap_nodes,path_points,path_length,point_checks,line_checks,error_type
Nested Trap,LazyPRM,17,1,0.11432540000532754,76,8,38.04693054403572,2854,125,
Nested Trap,LazyPRM,18,1,0.1122761000005994,75,10,42.17851501806909,2864,130,
Nested Trap,LazyPRM,19,1,0.09700400001020171,68,7,29.28436006603983,2449,103,
Nested Trap,LazyPRM,20,1,0.1122412999975495,46,7,38.59794747162191,2732,110,
Nested Trap,LazyPRM,21,1,0.139199400000507,115,9,31.83466866146678,3604,153,
Nested Trap,LazyPRM,22,1,0.04599980000057258,36,6,25.529482946623627,1227,51,
Nested Trap,LazyPRM,23,1,0.10093329998198897,98,8,32.97199968817533,2557,118,
Nested Trap,LazyPRM,24,1,0.08981899998616427,46,7,36.362645077719236,2312,102,
Nested Trap,LazyPRM,25,1,0.08257240001694299,75,9,38.701771465454065,2052,81,
Nested Trap,LazyPRM,26,1,0.04578699998091906,31,6,37.202881268995114,1233,50,
Nested Trap,LazyPRM,27,1,0.0639429000148084,50,7,33.186893428330976,1580,72,
Nested Trap,LazyPRM,28,1,0.08430720001342706,56,7,30.054904022099407,2259,97,
Nested Trap,LazyPRM,29,1,0.07095780002418905,38,7,42.85481214358477,1885,78,
Nested Trap,LazyPRM,30,1,0.10488170001190156,106,8,29.66555695533593,2744,114,
Nested Trap,LazyPRM,31,1,0.08834760001627728,85,7,29.326168549058863,2107,95,
Nested Trap,LazyPRM,32,1,0.09884900000179186,50,8,38.22992873718083,2501,100,
Nested Trap,LazyPRM,33,1,0.12031279999064282,147,9,34.27093014641022,2990,130,
Nested Trap,LazyPRM,34,1,0.06733199997688644,52,7,43.638446811360524,1771,73,
Nested Trap,LazyPRM,35,1,0.031013700005132705,19,7,33.87707272120289,820,34,
Nested Trap,LazyPRM,36,1,0.12020619999384508,66,8,41.6342213491061,3262,138,
Nested Trap,LazyPRM,37,1,0.6564192000078037,85,7,34.766724202482585,2849,120,
Nested Trap,LazyPRM,38,1,0.07686650002142414,37,7,39.08266071442545,2001,78,
Nested Trap,LazyPRM,39,1,0.037371299986261874,26,7,36.325444545666684,998,39,
Nested Trap,LazyPRM,40,1,0.053528300020843744,35,6,26.43939103825047,1444,54,
Nested Trap,LazyPRM,41,1,0.06191590000526048,55,7,29.084000306781032,1620,68,
Nested Trap,LazyPRM,42,1,0.07717060000868514,54,6,27.943503035191018,1993,87,
Nested Trap,LazyPRM,43,1,0.026977500005159527,17,5,24.821348108074986,659,25,
Nested Trap,LazyPRM,44,1,0.0832063999841921,47,8,33.767613582652174,2241,103,
Nested Trap,LazyPRM,45,1,0.07078310000360943,42,7,36.4929170292696,1882,74,
Nested Trap,LazyPRM,46,1,0.04323119999025948,18,6,39.64213138643978,1204,44,
Nested Trap,LazyPRM,47,1,0.06663590000243858,62,10,39.85233339665391,1741,64,
Nested Trap,LazyPRM,48,1,0.11058010000851937,146,9,31.462419164634923,2551,117,
Nested Trap,LazyPRM,49,1,0.06121370001346804,41,6,34.5195117674063,1513,60,
Nested Trap,BasicPRM,0,1,0.7139144000248052,252,16,41.787740266314486,11071,302,
Nested Trap,BasicPRM,1,1,0.7295110000122804,252,17,44.107025644346585,11015,303,
Nested Trap,BasicPRM,2,1,0.7328514000109863,252,18,50.76854368539855,11058,309,
Nested Trap,BasicPRM,3,1,0.7251511000213213,252,16,43.0796345126013,11031,307,
Nested Trap,BasicPRM,4,1,0.7553101000085007,252,19,47.125314286086834,11088,307,
Nested Trap,BasicPRM,5,1,0.7338579000206664,252,20,51.739604393316164,11215,309,
Nested Trap,BasicPRM,6,1,0.7285736000048928,252,16,37.545159027025925,10958,295,
Nested Trap,BasicPRM,7,1,0.7534434999979567,252,21,57.38560888839745,11349,334,
Nested Trap,BasicPRM,8,1,0.7461217999807559,252,16,41.986740999466036,10776,278,
Nested Trap,BasicPRM,9,1,0.732404599984875,252,18,46.781312061960634,10883,291,
Nested Trap,BasicPRM,10,1,0.6973433000093792,252,17,42.71366920270547,11273,320,
Nested Trap,BasicPRM,11,1,0.7242269999987911,252,26,67.58722314054641,11117,322,
Nested Trap,BasicPRM,12,0,0.7165383000101428,252,0,0.0,11080,311,
Nested Trap,BasicPRM,13,1,0.7042574999795761,252,12,32.534882418067006,11247,321,
Nested Trap,BasicPRM,14,1,1.2475657000031788,252,19,54.07518691976621,10919,307,
Nested Trap,BasicPRM,15,1,0.6897737999970559,252,21,60.35452152860936,10919,291,
Nested Trap,BasicPRM,16,1,0.6928457999892998,252,17,47.91745281190269,11189,305,
Nested Trap,BasicPRM,17,1,0.7036804000090342,252,17,46.76848602742618,11054,302,
Nested Trap,BasicPRM,18,0,0.7154459999874234,252,0,0.0,10936,295,
Nested Trap,BasicPRM,19,1,0.7235865000111517,252,17,42.104453856636816,10906,278,
Nested Trap,BasicPRM,20,1,0.7147289999993518,252,22,57.13987478758077,10982,285,
Nested Trap,BasicPRM,21,1,0.7337415000074543,252,15,35.785939283944934,11140,305,
Nested Trap,BasicPRM,22,1,0.7350406000041403,252,15,37.62451575577063,11172,306,
Nested Trap,BasicPRM,23,1,0.6892872999887913,252,16,41.92881889279865,11252,327,
Nested Trap,BasicPRM,24,1,0.6837130000058096,252,12,31.1973939994987,10780,293,
Nested Trap,BasicPRM,25,1,0.7374983000045177,252,19,50.06632345491348,10979,295,
Nested Trap,BasicPRM,26,1,0.6863965000084136,252,21,46.91841385953101,10979,294,
Nested Trap,BasicPRM,27,1,0.7132400999835227,252,13,34.52106650676353,10894,289,
Nested Trap,BasicPRM,28,1,0.7300533000088762,252,15,46.07329121718564,11039,308,
Nested Trap,BasicPRM,29,1,0.7256200999836437,252,19,45.662377560873765,11043,307,
Nested Trap,BasicPRM,30,0,0.7264283999975305,252,0,0.0,11052,319,
Nested Trap,BasicPRM,31,1,0.7034603000211064,252,13,35.3095243756987,11414,333,
Nested Trap,BasicPRM,32,1,0.7223880000237841,252,17,42.406546191879414,10906,287,
Nested Trap,BasicPRM,33,1,0.7268823999911547,252,18,42.63341610720787,11119,320,
Nested Trap,BasicPRM,34,1,0.7283587999991141,252,17,47.97363741328032,11055,295,
Nested Trap,BasicPRM,35,0,0.7232715999998618,252,0,0.0,10930,287,
Nested Trap,BasicPRM,36,0,0.748426499980269,252,0,0.0,11289,323,
Nested Trap,BasicPRM,37,0,0.7182111000001896,252,0,0.0,11197,316,
Nested Trap,BasicPRM,38,1,0.699936399993021,252,16,40.30710141558491,10929,291,
Nested Trap,BasicPRM,39,1,0.7065359999833163,252,16,46.782171247822674,11460,336,
Nested Trap,BasicPRM,40,1,0.7093524000083562,252,11,29.106929358083203,10868,290,
Nested Trap,BasicPRM,41,0,0.6789244000101462,252,0,0.0,11065,311,
Nested Trap,BasicPRM,42,1,0.6928078000200912,252,16,45.53440466498088,11068,311,
Nested Trap,BasicPRM,43,1,0.7048297000001185,252,12,30.75299586588015,10933,299,
Nested Trap,BasicPRM,44,1,0.7220710999972653,252,16,37.77356231091074,11123,300,
Nested Trap,BasicPRM,45,1,0.6998092000139877,252,18,48.43098791880048,11304,320,
Nested Trap,BasicPRM,46,1,1.3178931000002194,252,17,46.13876257974272,11064,325,
Nested Trap,BasicPRM,47,1,0.7600054000213277,252,12,31.68447731539692,10978,308,
Nested Trap,BasicPRM,48,1,0.7443711000087205,252,17,44.976168784528376,11255,321,
Nested Trap,BasicPRM,49,1,0.7124123999965377,252,35,93.09653103983464,11050,288,
Nested Trap,VisibilityPRM,0,1,0.5067749999871012,15,8,35.46391116511388,15893,776,
Nested Trap,VisibilityPRM,1,1,0.4144496999797411,15,8,39.233760832885636,12550,636,
Nested Trap,VisibilityPRM,2,1,0.4972653999866452,15,13,112.73962172469065,15083,691,
Nested Trap,VisibilityPRM,3,1,0.33571939999819733,13,8,48.20269570925588,10350,497,
Nested Trap,VisibilityPRM,4,1,0.5319727000023704,15,8,43.40171156127556,16152,843,
Nested Trap,VisibilityPRM,5,1,0.37407289998373017,15,9,43.964789198509344,11352,528,
Nested Trap,VisibilityPRM,6,0,0.8063947999908123,14,0,0.0,24155,1237,
Nested Trap,VisibilityPRM,7,1,0.4807252000027802,13,8,42.83686045699229,14520,686,
Nested Trap,VisibilityPRM,8,1,0.8269913999829441,19,8,43.50337411757751,24987,1228,
Nested Trap,VisibilityPRM,9,1,1.1493651999917347,15,8,38.120699185592485,19176,953,
Nested Trap,VisibilityPRM,10,1,0.3827830000082031,15,8,48.8338199271196,12113,596,
Nested Trap,VisibilityPRM,11,1,0.790406099986285,17,8,48.10338769961533,24796,1260,
Nested Trap,VisibilityPRM,12,1,0.5118589000194333,15,10,62.99666618552586,15432,773,
Nested Trap,VisibilityPRM,13,1,0.6230505999992602,17,8,36.88068145381948,19278,967,
Nested Trap,VisibilityPRM,14,1,0.562837799981935,17,8,37.042943616597725,17873,915,
Nested Trap,VisibilityPRM,15,1,0.35060440000961535,15,9,48.499170172965876,11012,496,
Nested Trap,VisibilityPRM,16,1,0.5617756000137888,19,8,40.98977918266246,17209,890,
Nested Trap,VisibilityPRM,17,1,0.42845609999494627,15,9,41.83256196406669,13336,707,
Nested Trap,VisibilityPRM,18,1,0.4070962999830954,15,8,32.1405849669345,12748,608,
Nested Trap,VisibilityPRM,19,1,0.42283189998124726,15,12,67.06113349606196,13160,677,
Nested Trap,VisibilityPRM,20,1,0.4733821999980137,15,8,52.80137866861093,14625,804,
Nested Trap,VisibilityPRM,21,1,0.5341981000092346,15,8,34.383773584725084,16538,822,
Nested Trap,VisibilityPRM,22,1,0.44246400002157316,15,6,32.69668312191477,13041,637,
Nested Trap,VisibilityPRM,23,1,0.47324700001627207,15,8,41.466431180369774,14573,712,
Nested Trap,VisibilityPRM,24,1,0.7956437999964692,17,8,42.86625298322043,24324,1319,
Nested Trap,VisibilityPRM,25,1,0.391504300001543,15,8,40.300165424675285,12144,644,
Nested Trap,VisibilityPRM,26,1,0.5607995000027586,17,8,46.92570298778689,17353,810,
Nested Trap,VisibilityPRM,27,1,0.4453057000064291,17,9,57.084317461669265,13429,718,
Nested Trap,VisibilityPRM,28,1,0.566526700014947,17,8,48.105522290872315,17167,894,
Nested Trap,VisibilityPRM,29,1,0.5995639000029769,17,6,37.119811066741086,18302,972,
Nested Trap,VisibilityPRM,30,0,0.5743790999986231,12,0,0.0,17222,943,
Nested Trap,VisibilityPRM,31,1,0.5902848999830894,15,8,36.8272749854561,17835,828,
Nested Trap,VisibilityPRM,32,1,0.5121116999944206,13,8,56.23270382945519,15339,718,
Nested Trap,VisibilityPRM,33,1,1.1246271999843884,15,6,30.18130440793046,18567,954,
Nested Trap,VisibilityPRM,34,1,0.5364367000001948,17,8,54.24485918983027,16310,864,
Nested Trap,VisibilityPRM,35,1,0.7978265999990981,17,10,53.351745990638285,24003,1209,
Nested Trap,VisibilityPRM,36,1,0.4549698999908287,15,6,26.77967460890679,13375,645,
Nested Trap,VisibilityPRM,37,1,0.3943988000100944,15,10,58.781405999134805,11393,555,
Nested Trap,VisibilityPRM,38,1,0.4516165999812074,17,8,43.39138809941404,13158,688,
Nested Trap,VisibilityPRM,39,1,0.5452713000122458,17,7,41.9862425765298,16221,761,
Nested Trap,VisibilityPRM,40,1,0.4018052000028547,15,7,35.79441797404385,11850,608,
Nested Trap,VisibilityPRM,41,1,0.4074282999790739,15,8,36.589817866036746,11065,566,
Nested Trap,VisibilityPRM,42,1,0.5300066000199877,15,8,42.83924734364782,14756,731,
Nested Trap,VisibilityPRM,43,1,0.38523859999259,13,8,50.232771158891836,11063,535,
Nested Trap,VisibilityPRM,44,1,0.8272714000195265,15,8,30.59474172850876,24311,1145,
Nested Trap,VisibilityPRM,45,1,0.38774209999246523,13,6,41.58392365712764,11893,582,
Nested Trap,VisibilityPRM,46,1,0.9492091999854892,15,10,58.02033539204753,12076,593,
Nested Trap,VisibilityPRM,47,1,0.5950441999884788,19,8,51.175801678938846,18288,957,
Nested Trap,VisibilityPRM,48,1,0.47644369999761693,17,8,48.64992504768804,14639,802,
Nested Trap,VisibilityPRM,49,1,0.4091724999889266,15,8,45.88396349263924,12509,662,
Nested Trap,RRT,0,1,0.14223269998910837,41,14,41.84375211336389,3171,196,
Nested Trap,RRT,1,1,0.11825859997770749,41,14,39.67695950186071,2968,154,
Nested Trap,RRT,2,1,0.13947819999884814,51,9,27.79070488240583,3479,216,
Nested Trap,RRT,3,1,0.2121190000034403,61,13,40.26489857551739,5195,327,
Nested Trap,RRT,4,1,0.05349809999461286,21,9,38.66983627861543,1373,65,
Nested Trap,RRT,5,1,0.19538390001980588,71,13,44.84740192373843,4918,306,
Nested Trap,RRT,6,1,0.1802085000090301,61,12,43.78570871536705,4618,269,
Nested Trap,RRT,7,1,0.0603588999947533,21,10,40.66660741218516,1578,81,
Nested Trap,RRT,8,1,0.07621620001737028,21,7,26.759228090062635,1958,118,
Nested Trap,RRT,9,1,0.23366999998688698,71,11,27.644454937771528,5841,365,
Nested Trap,RRT,10,1,0.07060509998700581,21,6,25.764529145007806,1822,90,
Nested Trap,RRT,11,1,0.15244020000682212,61,14,45.29165859711353,3779,233,
Nested Trap,RRT,12,1,0.18248200000380166,61,11,32.13327293899067,4573,246,
Nested Trap,RRT,13,1,0.086965099995723,31,8,35.85052933592673,2155,119,
Nested Trap,RRT,14,1,0.13046500002383254,41,12,40.7373054979158,3295,205,
Nested Trap,RRT,15,1,0.19998600002145395,71,15,43.59592716125179,4925,308,
Nested Trap,RRT,16,1,0.028548200003569946,11,9,42.91977394128604,751,32,
Nested Trap,RRT,17,1,0.14259299999685027,51,11,28.282233087617154,3529,217,
Nested Trap,RRT,18,1,0.07976500000222586,31,10,42.487651936895865,2036,110,
Nested Trap,RRT,19,1,0.08205900000757538,31,11,32.383811568411,2093,104,
Nested Trap,RRT,20,1,0.11990699998568743,41,13,32.1063789393501,3107,160,
Nested Trap,RRT,21,1,0.2415030999982264,71,15,42.41513608004256,5851,388,
Nested Trap,RRT,22,1,0.12044549998245202,51,10,35.96794422172395,3068,146,
Nested Trap,RRT,23,1,0.0808623000048101,21,8,29.415975407673844,1931,137,
Nested Trap,RRT,24,1,0.2461126999987755,101,16,46.80745564359432,6111,331,
Nested Trap,RRT,25,1,0.11700180001207627,31,10,40.22263908507276,2853,197,
Nested Trap,RRT,26,1,0.07325370001490228,21,11,36.9105104534545,1821,102,
Nested Trap,RRT,27,1,0.08051470000646077,31,8,34.41601419760053,2042,96,
Nested Trap,RRT,28,1,0.19975460000569,71,12,44.79224756970883,4732,323,
Nested Trap,RRT,29,1,0.048104000015882775,21,8,38.709968446114274,1237,65,
Nested Trap,RRT,30,1,0.16071540000848472,51,13,43.82831405696864,3919,252,
Nested Trap,RRT,31,1,0.27341289998730645,91,11,29.27916633177013,6369,440,
Nested Trap,RRT,32,1,0.09071770001901314,31,10,30.380845558641635,2290,111,
Nested Trap,RRT,33,1,0.1429055999906268,41,14,30.18958736062634,3505,214,
Nested Trap,RRT,34,1,0.08178699997370131,31,10,37.468751681717656,2117,103,
Nested Trap,RRT,35,1,0.15552020000177436,51,11,39.632002547292764,3652,212,
Nested Trap,RRT,36,1,0.10331749997567385,41,10,39.71211140326974,2553,111,
Nested Trap,RRT,37,1,0.11154159999568947,41,9,29.312969016367692,2708,148,
Nested Trap,RRT,38,1,0.195414299989352,61,13,33.04365794697171,4898,300,
Nested Trap,RRT,39,1,0.115740499983076,31,10,41.02922761213249,2950,169,
Nested Trap,RRT,40,1,0.09779149998212233,31,11,36.24520780744505,2559,135,
Nested Trap,RRT,41,1,0.10182650000206195,31,8,27.238180127903654,2606,142,
Nested Trap,RRT,42,1,0.167937600024743,61,9,40.01071068384102,4224,243,
Nested Trap,RRT,43,1,0.12959679999039508,41,8,27.621055200129796,3054,183,
Nested Trap,RRT,44,1,0.2581777000159491,81,16,37.270863583716206,6256,406,
Nested Trap,RRT,45,1,0.11685439999564551,41,11,32.4915908033744,2813,171,
Nested Trap,RRT,46,1,0.05210209998767823,21,10,40.211536748436764,1303,67,
Nested Trap,RRT,47,1,0.10309630000847392,31,12,37.68148946425232,2641,126,
Nested Trap,RRT,48,1,0.22867860001861118,71,12,41.47038977076128,5530,356,
Nested Trap,RRT,49,1,0.1720117999939248,51,9,25.828030850187957,4227,273,
Zigzag Traps,LazyPRM,0,1,0.0032798000029288232,10,4,44.79373094699928,149,4,
Zigzag Traps,LazyPRM,1,1,0.007800099992891774,14,4,41.590028333404476,372,13,
Zigzag Traps,LazyPRM,2,1,0.009260599996196106,19,5,44.79751998110259,435,14,
Zigzag Traps,LazyPRM,3,1,0.007404800009680912,13,4,47.052559298826175,350,11,
Zigzag Traps,LazyPRM,4,1,0.02416339999763295,30,7,48.39782483410687,1141,42,
Zigzag Traps,LazyPRM,5,1,0.010453700000653043,15,5,47.16383989905066,510,15,
Zigzag Traps,LazyPRM,6,1,0.005216999998083338,11,4,43.19380801058348,254,8,
Zigzag Traps,LazyPRM,7,1,0.018479699996532872,19,6,48.66796718489988,904,33,
Zigzag Traps,LazyPRM,8,1,0.01567679998697713,18,5,41.50015844410264,742,26,
Zigzag Traps,LazyPRM,9,1,0.009381700016092509,14,5,43.238166280459836,449,15,
Zigzag Traps,LazyPRM,10,1,0.016788599983556196,16,5,44.1865078267276,745,25,
Zigzag Traps,LazyPRM,11,1,0.01145859999815002,11,6,41.7438483696077,591,21,
Zigzag Traps,LazyPRM,12,1,0.006798299989895895,9,5,50.5019160706874,352,11,
Zigzag Traps,LazyPRM,13,1,0.003915499983122572,11,4,49.69187887920728,184,5,
Zigzag Traps,LazyPRM,14,1,0.004295700025977567,12,4,40.025372242198216,206,7,
Zigzag Traps,LazyPRM,15,1,0.006870700017316267,10,5,42.541218639445475,333,11,
Zigzag Traps,LazyPRM,16,1,0.004349700000602752,11,4,45.6921684467649,216,6,
Zigzag Traps,LazyPRM,17,1,0.004238099994836375,12,4,46.54996327491132,181,5,
Zigzag Traps,LazyPRM,18,1,0.0164785000088159,23,6,52.01285353328416,744,33,
Zigzag Traps,LazyPRM,19,1,0.0035835000162478536,10,4,41.2058330143998,164,4,
Zigzag Traps,LazyPRM,20,1,0.020764999993843958,21,7,49.45041470386163,1013,32,
Zigzag Traps,LazyPRM,21,1,0.0047694999957457185,10,5,44.24848090458057,234,6,
Zigzag Traps,LazyPRM,22,1,0.0121995999943465,16,5,40.63347678293094,603,21,
Zigzag Traps,LazyPRM,23,1,0.027523500000825152,30,7,42.36039706525959,1289,48,
Zigzag Traps,LazyPRM,24,1,0.0058695000188890845,11,4,46.103707726283275,296,10,
Zigzag Traps,LazyPRM,25,1,0.007096399989677593,12,5,43.448454814409935,367,11,
Zigzag Traps,LazyPRM,26,1,0.012247600010596216,15,5,44.29614680678591,581,20,
Zigzag Traps,LazyPRM,27,1,0.021721199998864904,20,6,44.44066828816344,1084,39,
Zigzag Traps,LazyPRM,28,1,0.007448399992426857,14,4,48.9257086386731,357,12,
Zigzag Traps,LazyPRM,29,1,0.01584129998809658,17,5,44.39833979380097,732,33,
Zigzag Traps,LazyPRM,30,1,0.021779000002425164,32,6,41.78288064064593,1019,36,
Zigzag Traps,LazyPRM,31,1,0.026476699975319207,28,7,48.52985882637366,1237,46,
Zigzag Traps,LazyPRM,32,1,0.008527099998900667,16,5,46.47097288673363,420,17,
Zigzag Traps,LazyPRM,33,1,0.0073819000099319965,15,4,44.7102847052785,351,15,
Zigzag Traps,LazyPRM,34,1,0.006694100011372939,11,5,41.55234088007158,341,11,
Zigzag Traps,LazyPRM,35,1,0.015264300018316135,16,5,42.880545326213095,736,32,
Zigzag Traps,LazyPRM,36,1,0.004761599993798882,10,5,45.7136627709616,236,6,
Zigzag Traps,LazyPRM,37,1,0.004878699983237311,12,4,40.42773500041221,230,9,
Zigzag Traps,LazyPRM,38,1,0.004677299992181361,11,4,40.95255069216346,233,7,
Zigzag Traps,LazyPRM,39,1,0.005127399985212833,8,5,45.60581071183112,261,7,
Zigzag Traps,LazyPRM,40,1,0.009164399991277605,12,4,43.47158984214582,470,20,
Zigzag Traps,LazyPRM,41,1,0.005876499984879047,12,4,52.055724645680975,298,11,
Zigzag Traps,LazyPRM,42,1,0.011242000007769093,16,5,44.23078618578203,548,22,
Zigzag Traps,LazyPRM,43,1,0.00700059998780489,10,5,44.70533272858153,362,13,
Zigzag Traps,LazyPRM,44,1,0.019822100002784282,25,8,45.33371328803719,931,36,
Zigzag Traps,LazyPRM,45,1,0.016738200007239357,20,6,46.18380344092892,776,34,
Zigzag Traps,LazyPRM,46,1,0.007601799996336922,11,5,42.7577460373685,392,13,
Zigzag Traps,LazyPRM,47,1,0.0034915999858640134,11,5,44.552828986571974,173,4,
Zigzag Traps,LazyPRM,48,1,0.005016099981730804,11,4,46.64322495361599,258,8,
Zigzag Traps,LazyPRM,49,1,0.009262199979275465,12,5,42.385747398838696,472,15,
Zigzag Traps,BasicPRM,0,1,0.5556568999891169,252,27,77.23415887332106,10933,287,
Zigzag Traps,BasicPRM,1,1,1.073743100016145,252,25,72.48596621656583,10872,280,
Zigzag Traps,BasicPRM,2,0,0.5715702000015881,252,0,0.0,10795,301,
Zigzag Traps,BasicPRM,3,1,0.5478189999994356,252,25,68.61977836212952,11201,317,
Zigzag Traps,BasicPRM,4,0,0.5342984999879263,252,0,0.0,11114,303,
Zigzag Traps,BasicPRM,5,1,0.5587406000122428,252,22,62.13784470484436,11063,316,
Zigzag Traps,BasicPRM,6,1,0.5423715999932028,252,20,52.97766850089595,11278,326,
Zigzag Traps,BasicPRM,7,1,0.5372256999835372,252,21,56.97370063027975,10864,298,
Zigzag Traps,BasicPRM,8,1,0.535339699999895,252,23,62.481917891663514,10863,290,
Zigzag Traps,BasicPRM,9,1,0.532044899999164,252,23,66.20835477871826,10847,293,
Zigzag Traps,BasicPRM,10,1,0.5745004999917,252,22,57.90262034956689,11135,321,
Zigzag Traps,BasicPRM,11,1,0.5678754999826197,252,21,50.94760963575697,10812,269,
Zigzag Traps,BasicPRM,12,1,0.5646955000120215,252,21,55.69951819028486,10968,295,
Zigzag Traps,BasicPRM,13,0,0.5760729000030551,252,0,0.0,10855,302,
Zigzag Traps,BasicPRM,14,1,0.5741788999876007,252,21,54.792670950619296,11249,306,
Zigzag Traps,BasicPRM,15,1,0.5710497999971267,252,18,50.24486192522806,11203,314,
Zigzag Traps,BasicPRM,16,1,0.5633728000102565,252,22,59.422175103198526,11060,306,
Zigzag Traps,BasicPRM,17,1,0.5758540999959223,252,22,58.593554506953296,10929,300,
Zigzag Traps,BasicPRM,18,1,1.1033623999974225,252,27,71.84421392768962,11477,333,
Zigzag Traps,BasicPRM,19,1,0.5498316000157502,252,25,64.64279392016924,11289,312,
Zigzag Traps,BasicPRM,20,1,0.5366503999975976,252,22,56.50477412104205,11136,314,
Zigzag Traps,BasicPRM,21,1,0.5404472000082023,252,23,56.044662934338945,11061,312,
Zigzag Traps,BasicPRM,22,0,0.5322935000003781,252,0,0.0,10767,284,
Zigzag Traps,BasicPRM,23,1,0.5768679000029806,252,20,52.66662032759114,11296,339,
Zigzag Traps,BasicPRM,24,0,0.5661146999918856,252,0,0.0,10727,272,
Zigzag Traps,BasicPRM,25,1,0.5609387999866158,252,22,59.692188410572214,10862,281,
Zigzag Traps,BasicPRM,26,1,0.5641714999801479,252,21,57.02535483197696,11133,308,
Zigzag Traps,BasicPRM,27,1,0.5791890000109561,252,20,54.41570191285922,10967,298,
Zigzag Traps,BasicPRM,28,0,0.5782195999927353,252,0,0.0,11162,311,
Zigzag Traps,BasicPRM,29,1,0.5587675000133459,252,21,56.81685192364937,10679,267,
Zigzag Traps,BasicPRM,30,1,0.5722817000059877,252,21,62.78415016964495,11269,312,
Zigzag Traps,BasicPRM,31,1,0.5689009000197984,252,20,55.3905112921935,11648,352,
Zigzag Traps,BasicPRM,32,1,0.5632545999833383,252,22,56.56356218096572,11033,298,
Zigzag Traps,BasicPRM,33,1,0.5578542000148445,252,21,58.17293470462832,11017,299,
Zigzag Traps,BasicPRM,34,1,1.0959743999992497,252,25,67.54185975012605,10962,294,
Zigzag Traps,BasicPRM,35,1,0.5598530000133906,252,22,58.145649937673355,11133,318,
Zigzag Traps,BasicPRM,36,0,0.5410715999896638,252,0,0.0,10890,284,
Zigzag Traps,BasicPRM,37,1,0.5392818999825977,252,23,62.12517214032624,10933,305,
Zigzag Traps,BasicPRM,38,1,0.5412122000125237,252,23,62.80069339598396,11012,311,
Zigzag Traps,BasicPRM,39,1,0.5774856999923941,252,28,77.05358583069663,11021,328,
Zigzag Traps,BasicPRM,40,1,0.552800399978878,252,18,51.34412333715699,10942,314,
Zigzag Traps,BasicPRM,41,1,0.5529131000221241,252,20,56.826201458591214,10860,297,
Zigzag Traps,BasicPRM,42,1,0.5566280000202823,252,26,63.49806280709101,11117,305,
Zigzag Traps,BasicPRM,43,1,0.5451127999986056,252,24,62.458625053830545,10775,287,
Zigzag Traps,BasicPRM,44,0,0.54795369997737,252,0,0.0,10815,298,
Zigzag Traps,BasicPRM,45,1,0.5332442999933846,252,23,61.02391026858282,11090,301,
Zigzag Traps,BasicPRM,46,1,0.5367477999825496,252,19,50.79503641612509,10865,290,
Zigzag Traps,BasicPRM,47,1,0.5264733000076376,252,21,52.52651140155965,10917,301,
Zigzag Traps,BasicPRM,48,1,0.5766132999851834,252,20,54.20803494891414,11050,294,
Zigzag Traps,BasicPRM,49,1,0.5592867999803275,252,20,58.17445852140607,10957,301,
Zigzag Traps,VisibilityPRM,0,0,0.9820296000107192,13,0,0.0,16961,871,
Zigzag Traps,VisibilityPRM,1,0,0.35289899999042973,13,0,0.0,18460,939,
Zigzag Traps,VisibilityPRM,2,1,0.3518377000000328,14,7,49.19792297872493,17715,882,
Zigzag Traps,VisibilityPRM,3,1,0.3248862999898847,13,7,49.95714254879992,16828,880,
Zigzag Traps,VisibilityPRM,4,1,0.32916069999919273,14,7,52.916720034155965,17046,881,
Zigzag Traps,VisibilityPRM,5,1,0.7486437000043225,16,7,54.805068656453926,35197,1804,
Zigzag Traps,VisibilityPRM,6,1,0.507784499990521,14,7,44.53016057473248,26549,1332,
Zigzag Traps,VisibilityPRM,7,0,0.3835057000105735,13,0,0.0,20061,985,
Zigzag Traps,VisibilityPRM,8,1,0.47700760001316667,14,7,51.443925939103835,24504,1265,
Zigzag Traps,VisibilityPRM,9,0,0.34786050001275726,13,0,0.0,17577,874,
Zigzag Traps,VisibilityPRM,10,1,0.42040830000769347,14,5,43.32838123038905,21642,1105,
Zigzag Traps,VisibilityPRM,11,1,0.35228360001929104,12,5,44.19531403009886,17214,815,
Zigzag Traps,VisibilityPRM,12,1,0.2626899999740999,12,7,48.7392893216936,13790,659,
Zigzag Traps,VisibilityPRM,13,0,0.37546830001519993,13,0,0.0,19646,969,
Zigzag Traps,VisibilityPRM,14,0,0.3446547999919858,13,0,0.0,17798,907,
Zigzag Traps,VisibilityPRM,15,0,0.48363280002376996,15,0,0.0,25655,1315,
Zigzag Traps,VisibilityPRM,16,1,0.31995909998659045,12,7,48.60987058934717,16491,790,
Zigzag Traps,VisibilityPRM,17,0,0.3751488999987487,13,0,0.0,20004,1005,
Zigzag Traps,VisibilityPRM,18,1,0.9581206000002567,16,7,68.73241889331715,23707,1246,
Zigzag Traps,VisibilityPRM,19,1,0.42923089998657815,14,7,45.23695586354574,22495,1090,
Zigzag Traps,VisibilityPRM,20,1,0.3385169999965001,12,7,49.83607584215581,17609,879,
Zigzag Traps,VisibilityPRM,21,0,0.3491477999777999,11,0,0.0,17424,880,
Zigzag Traps,VisibilityPRM,22,1,0.34234010000363924,14,7,50.169863629964134,17732,913,
Zigzag Traps,VisibilityPRM,23,1,0.3340633000188973,14,7,41.91412858350701,16319,860,
Zigzag Traps,VisibilityPRM,24,0,0.37562350000371225,11,0,0.0,19088,933,
